"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-4702: phytate degradation I"	"sick"	"CC"	"sickCC"	-2.6004699287049	0	2.9327895002898	0.375246777324558	0.525197753302689	0.375246777324558	0.502651518697362	NA	"prevalence"	37	4
"PWY-5419: catechol degradation to 2-hydroxypentadienoate II"	"sick"	"CC"	"sickCC"	-2.6004699287049	0	2.93278950028983	0.375246777324565	0.525197753302689	0.375246777324565	0.502651518697362	NA	"prevalence"	37	4
"PWY-5420: catechol degradation II (meta-cleavage pathway)"	"sick"	"CC"	"sickCC"	-2.6004699287049	0	2.93278950028983	0.375246777324565	0.525197753302689	0.375246777324565	0.502651518697362	NA	"prevalence"	37	4
"PWY-5724: superpathway of atrazine degradation"	"sick"	"CC"	"sickCC"	-2.6004699287049	0	2.93278950028983	0.375246777324565	0.525197753302689	0.375246777324565	0.502651518697362	NA	"prevalence"	37	4
"PWY-6906: chitin derivatives degradation"	"sick"	"CC"	"sickCC"	2.6004699287049	0	2.93278950028982	0.375246777324563	0.525197753302689	0.483670508807657	0.595740504750895	NA	"prevalence"	37	33
"PWY-7290: Escherichia coli serotype O86 O-antigen biosynthesis"	"sick"	"CC"	"sickCC"	-2.60046992870489	0	2.93278950028983	0.375246777324565	0.525197753302689	0.375246777324565	0.502651518697362	NA	"prevalence"	37	4
"PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)"	"sick"	"CC"	"sickCC"	2.60046992870489	0	2.93278950028983	0.375246777324565	0.525197753302689	0.0368466746990093	0.0781830702647046	NA	"prevalence"	37	33
"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation"	"sick"	"CC"	"sickCC"	-0.936002008435463	-0.575662398280219	0.396770978360681	0.376659275710771	0.526138988271823	0.376659275710771	0.503208820724707	NA	"abundance"	37	37
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass"	"sick"	"CC"	"sickCC"	-1.43662009037512	-0.575662398280219	0.968082198007887	0.381047132451056	0.531224531711178	0.04110829092269	0.0857838302312336	NA	"abundance"	37	31
"PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)"	"sick"	"CC"	"sickCC"	-0.671595642052878	0	0.77865263318831	0.38840696128181	0.540425341431247	0.542844905202775	0.624457123297042	NA	"prevalence"	37	25
"PWY-622: starch biosynthesis"	"sick"	"CC"	"sickCC"	0.67347441496115	0	0.789176378329224	0.39344363733382	0.545299076304767	0.312231744770462	0.433178656893086	NA	"prevalence"	37	20
"PWY-7399: methylphosphonate degradation II"	"sick"	"CC"	"sickCC"	-0.67347441496115	0	0.789176378329224	0.39344363733382	0.545299076304767	0.632089378909173	0.693924209454635	NA	"prevalence"	37	17
"P163-PWY: L-lysine fermentation to acetate and butanoate"	"sick"	"CC"	"sickCC"	-1.25099234717503	-0.575662398280219	0.771817104944609	0.398236380624441	0.550867833898789	0.637880546396028	0.698762854511917	NA	"abundance"	37	15
"PWY-3801: sucrose degradation II (sucrose synthase)"	"sick"	"CC"	"sickCC"	-0.640736319030254	0	0.763742340511576	0.401501275349276	0.553524606272768	0.553866457842158	0.627135787467018	NA	"prevalence"	37	21
"PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)"	"sick"	"CC"	"sickCC"	0.915928153890217	0	1.09406632674147	0.402492575869227	0.553524606272768	0.642984878108609	0.701880459806733	NA	"prevalence"	37	29
"PWY-6518: bile acids epimerization"	"sick"	"CC"	"sickCC"	-0.915928153890217	0	1.09406632674147	0.402492575869228	0.553524606272768	0.326768362720855	0.450868915776043	NA	"prevalence"	37	8
"PWY66-367: ketogenesis"	"sick"	"CC"	"sickCC"	-0.805546998036634	0	0.973214936151994	0.407830526909818	0.559782827476604	0.649335315140096	0.706711927038251	NA	"prevalence"	37	32
"PWY0-1061: superpathway of L-alanine biosynthesis"	"sick"	"CC"	"sickCC"	-0.0971298017731109	-0.575662398280219	0.569571981447739	0.40992491142595	0.561573433571966	0.40992491142595	0.540501515065547	NA	"abundance"	37	37
"PWY-5484: glycolysis II (from fructose 6-phosphate)"	"sick"	"CC"	"sickCC"	-0.446832288605484	-0.575662398280219	0.136989111733764	0.422578497644287	0.570983349868699	0.422578497644287	0.555450537132147	NA	"abundance"	37	37
"PWY-5659: GDP-mannose biosynthesis"	"sick"	"CC"	"sickCC"	-0.414576841038903	-0.575662398280219	0.183071469198523	0.424057845044679	0.570983349868699	0.424057845044679	0.555450537132147	NA	"abundance"	37	37
"PWY-6353: purine nucleotides degradation II (aerobic)"	"sick"	"CC"	"sickCC"	-0.340960681413811	-0.575662398280219	0.285988970487105	0.431483008913509	0.570983349868699	0.431483008913509	0.555450537132147	NA	"abundance"	37	37
"PWY-7992: superpathway of menaquinol-8 biosynthesis III"	"sick"	"CC"	"sickCC"	0.0135228831323996	-0.575662398280219	0.722969206340752	0.425973426917839	0.570983349868699	0.67049349339555	0.728170353042479	NA	"abundance"	37	26
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)"	"sick"	"CC"	"sickCC"	-0.439918549083001	-0.575662398280219	0.149251121065558	0.426879359432796	0.570983349868699	0.426879359432796	0.555450537132147	NA	"abundance"	37	37
"METH-ACETATE-PWY: methanogenesis from acetate"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.00367171215910788	0.01223586452515	NA	"prevalence"	37	34
"P125-PWY: superpathway of (R,R)-butanediol biosynthesis"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.680165991495457	0.732374894893829	NA	"prevalence"	37	34
"POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812702	0.434461311222174	0.570983349868699	0.448304220715624	0.568290571830774	NA	"prevalence"	37	34
"PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I"	"sick"	"CC"	"sickCC"	-2.30098637162918	0	2.94401814812702	0.434461311222174	0.570983349868699	0.434461311222174	0.555450537132147	NA	"prevalence"	37	3
"PWY-5022: 4-aminobutanoate degradation V"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.680165991495457	0.732374894893829	NA	"prevalence"	37	34
"PWY-5972: stearate biosynthesis I (animals)"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.680165991495457	0.732374894893829	NA	"prevalence"	37	34
"PWY-6562: norspermidine biosynthesis"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812702	0.434461311222175	0.570983349868699	0.0325776508224075	0.0711275366777512	NA	"prevalence"	37	34
"PWY-6749: CMP-legionaminate biosynthesis I"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.429407779568919	0.555450537132147	NA	"prevalence"	37	34
"PWY-7013: (S)-propane-1,2-diol degradation"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.511945924037289	0.606859429615167	NA	"prevalence"	37	34
"PWY-7316: dTDP-N-acetylviosamine biosynthesis"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812702	0.434461311222174	0.570983349868699	0.00599649100010733	0.0183528966972982	NA	"prevalence"	37	34
"PWY-7411: phosphatidate biosynthesis (yeast)"	"sick"	"CC"	"sickCC"	-2.30098637162918	0	2.94401814812702	0.434461311222174	0.570983349868699	0.434461311222174	0.555450537132147	NA	"prevalence"	37	3
"PWY-7527: L-methionine salvage cycle III"	"sick"	"CC"	"sickCC"	-2.30098637162918	0	2.94401814812702	0.434461311222174	0.570983349868699	0.434461311222174	0.555450537132147	NA	"prevalence"	37	3
"PWY-7528: L-methionine salvage cycle I (bacteria and plants)"	"sick"	"CC"	"sickCC"	-2.30098637162918	0	2.94401814812702	0.434461311222174	0.570983349868699	0.434461311222174	0.555450537132147	NA	"prevalence"	37	3
"PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812702	0.434461311222174	0.570983349868699	0.0105737630500616	0.0285548146539096	NA	"prevalence"	37	34
"PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.283659798378721	0.402382579160826	NA	"prevalence"	37	34
"PWY1G-0: mycothiol biosynthesis"	"sick"	"CC"	"sickCC"	2.30098637162917	0	2.94401814812701	0.434461311222174	0.570983349868699	0.162245115408133	0.260935615544928	NA	"prevalence"	37	34
"PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)"	"sick"	"CC"	"sickCC"	2.30098637162918	0	2.94401814812701	0.434461311222174	0.570983349868699	0.680165991495457	0.732374894893829	NA	"prevalence"	37	34
"PWY-7254: TCA cycle VII (acetate-producers)"	"sick"	"CC"	"sickCC"	-1.00909152899259	0	1.33288446107946	0.449005818139561	0.583625478422723	0.57576615622306	0.643278559497003	NA	"prevalence"	37	35
"PWY-7385: 1,3-propanediol biosynthesis (engineered)"	"sick"	"CC"	"sickCC"	-1.00909152899258	0	1.33288446107946	0.449005818139564	0.583625478422723	0.438171338312019	0.558779105675681	NA	"prevalence"	37	35
"PWY-8182: valproate &beta;-oxidation"	"sick"	"CC"	"sickCC"	1.00909152899259	0	1.33288446107946	0.449005818139562	0.583625478422723	0.449005818139562	0.568290571830774	NA	"prevalence"	37	2
"THREOCAT-PWY: superpathway of L-threonine metabolism"	"sick"	"CC"	"sickCC"	-1.00909152899259	0	1.33288446107946	0.449005818139562	0.583625478422723	0.380726460746994	0.507300429227526	NA	"prevalence"	37	35
"PWY-7345: superpathway of anaerobic sucrose degradation"	"sick"	"CC"	"sickCC"	-0.740281062233353	-0.575662398280219	0.203835862554045	0.453103723605131	0.587877276429285	0.453103723605131	0.570616908779529	NA	"abundance"	37	37
"PWY-6595: superpathway of guanosine nucleotides degradation (plants)"	"sick"	"CC"	"sickCC"	-0.142002867254086	-0.575662398280219	0.571190092426615	0.455657215594408	0.590113443146856	0.703690933065567	0.754488155410003	NA	"abundance"	37	36
"PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)"	"sick"	"CC"	"sickCC"	-0.324155792752501	-0.575662398280219	0.327426047254046	0.457399267366886	0.591292507450647	0.457399267366886	0.574593607015615	NA	"abundance"	37	37
"PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II"	"sick"	"CC"	"sickCC"	-0.7180533420202	-0.575662398280219	0.174229403595425	0.45969488339679	0.59318160089858	0.45969488339679	0.576044456861982	NA	"abundance"	37	37
"HISDEG-PWY: L-histidine degradation I"	"sick"	"CC"	"sickCC"	-0.93998269525409	-0.575662398280219	0.487052071411817	0.463645798658879	0.595636822995384	0.463645798658879	0.578982070475541	NA	"abundance"	37	37
"PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)"	"sick"	"CC"	"sickCC"	0.106638320509028	-0.575662398280219	0.917868201170504	0.463912719122987	0.595636822995384	0.551563551154427	0.627135787467018	NA	"abundance"	37	32
"PWY-7031: protein N-glycosylation (bacterial)"	"sick"	"CC"	"sickCC"	-1.61790036516495	-0.575662398280219	1.36382255877462	0.464110829731987	0.595636822995384	0.71282279718946	0.762659984281096	NA	"abundance"	37	11
"PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)"	"sick"	"CC"	"sickCC"	-0.924836468212586	-0.575662398280219	0.469282833821043	0.465840924836209	0.596779995600981	0.465840924836209	0.578982070475541	NA	"abundance"	37	37
"POLYAMSYN-PWY: superpathway of polyamine biosynthesis I"	"sick"	"CC"	"sickCC"	-0.882772613040461	-0.575662398280219	0.414973501914332	0.468918152127715	0.598565181620836	0.468918152127715	0.578982070475541	NA	"abundance"	37	37
"PWY-5055: nicotinate degradation III"	"sick"	"CC"	"sickCC"	-1.02927783310702	-0.575662398280219	0.595566121221975	0.468267829217926	0.598565181620836	0.126811484811643	0.211352474686072	NA	"abundance"	37	11
"PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)"	"sick"	"CC"	"sickCC"	-1.2017511971812	-0.575662398280219	0.877685507872533	0.481143268735246	0.612052444242833	0.730787692421255	0.77858182420408	NA	"abundance"	37	34
"PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)"	"sick"	"CC"	"sickCC"	0.197679322535873	-0.575662398280219	1.08419841190389	0.481205789496123	0.612052444242833	0.642984878108609	0.701880459806733	NA	"abundance"	37	29
"PWY-5972: stearate biosynthesis I (animals)"	"sick"	"CC"	"sickCC"	-1.17717001055919	-0.575662398280219	0.850808053787125	0.48491090898308	0.615382352630803	0.680165991495457	0.732374894893829	NA	"abundance"	37	34
"PWY-6281: L-selenocysteine biosynthesis II (archaea and eukaryotes)"	"sick"	"CC"	"sickCC"	-0.0456989313172225	-0.575662398280219	0.501667992966665	0.485554852075782	0.615382352630803	0.241849824917626	0.360277762782894	NA	"abundance"	37	3
"PWY-6607: guanosine nucleotides degradation I"	"sick"	"CC"	"sickCC"	-0.18240785492861	-0.575662398280219	0.592293360737367	0.513560972239601	0.62560190476643	0.763377072271518	0.808187466450978	NA	"abundance"	37	36
"PWY-6992: 1,5-anhydrofructose degradation"	"sick"	"CC"	"sickCC"	0.0268292704278832	-0.575662398280219	0.910052972492409	0.51433463454612	0.62560190476643	0.51433463454612	0.606859429615167	NA	"abundance"	37	37
"CENTFERM-PWY: pyruvate fermentation to butanoate"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.00719714023231593	0.0206508853256792	NA	"prevalence"	37	35
"METHANOGENESIS-PWY: methanogenesis from H2 and CO2"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"P124-PWY: Bifidobacterium shunt"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.105521183201507	0.184388226701595	NA	"prevalence"	37	35
"P164-PWY: purine nucleobases degradation I (anaerobic)"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.0631025947650669	0.120707614986207	NA	"prevalence"	37	35
"PWY-5005: biotin biosynthesis II"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.238160571667445	0.357971573690236	NA	"prevalence"	37	35
"PWY-5130: 2-oxobutanoate degradation I"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.533775868652906	0.615426515227666	NA	"prevalence"	37	35
"PWY-5690: TCA cycle II (plants and fungi)"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.0357905681207446	0.076911646387132	NA	"prevalence"	37	35
"PWY-6167: flavin biosynthesis II (archaea)"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-6349: CDP-archaeol biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-6350: archaetidylinositol biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-6421: arsenate detoxification IV (mycothiol)"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.00739282579489495	0.0210925255730054	NA	"prevalence"	37	35
"PWY-6837: fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-6920: 6-gingerol analog biosynthesis (engineered)"	"sick"	"CC"	"sickCC"	0.534151743403511	0	0.789604615321953	0.498735929305791	0.62560190476643	0.161891792112913	0.260935615544928	NA	"prevalence"	37	21
"PWY-6981: chitin biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-7009: 2,2'-dihydroxybiphenyl degradation"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.519135195235152	0.606859429615167	NA	"prevalence"	37	2
"PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-7337: 10-cis-heptadecenoyl-CoA degradation (yeast)"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-7338: 10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.519135195235152	0.606859429615167	NA	"prevalence"	37	2
"PWY-7511: protein ubiquitination"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.519135195235152	0.606859429615167	NA	"prevalence"	37	2
"PWY-8113: 3PG-factor 420 biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"PWY-8173: anteiso-branched-chain fatty acid biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.519135195235152	0.606859429615167	NA	"prevalence"	37	2
"PWY-8174: odd iso-branched-chain fatty acid biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.519135195235152	0.606859429615167	NA	"prevalence"	37	2
"PWY-8175: even iso-branched-chain fatty acid biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235152	0.62560190476643	0.519135195235152	0.606859429615167	NA	"prevalence"	37	2
"PWY3DJ-12: ceramide de novo biosynthesis"	"sick"	"CC"	"sickCC"	-1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.519135195235153	0.606859429615167	NA	"prevalence"	37	2
"RUMP-PWY: formaldehyde oxidation I"	"sick"	"CC"	"sickCC"	1.91136234160024	0	2.96482775505556	0.519135195235153	0.62560190476643	0.117543101328347	0.198525973815436	NA	"prevalence"	37	35
"PWY66-409: superpathway of purine nucleotide salvage"	"sick"	"CC"	"sickCC"	-0.733699901963868	-0.575662398280219	0.235783489673819	0.526636363547146	0.633567604876515	0.526636363547146	0.614206382427964	NA	"abundance"	37	37
"PWY-6606: guanosine nucleotides degradation II"	"sick"	"CC"	"sickCC"	-0.348248897866029	-0.575662398280219	0.351226896408713	0.529932124510558	0.636455642782106	0.529932124510558	0.614752174218614	NA	"abundance"	37	37
"PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis"	"sick"	"CC"	"sickCC"	1.04987686550232	-0.575662398280219	2.3968446498257	0.546025825618851	0.654678519418217	0.793907448994954	0.834099340339716	NA	"abundance"	37	5
"PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)"	"sick"	"CC"	"sickCC"	-1.15668680797621	-0.575662398280219	0.953403984995503	0.547544104929417	0.655393701354909	0.795283663015878	0.834099340339716	NA	"abundance"	37	33
"PWY-7197: pyrimidine deoxyribonucleotide phosphorylation"	"sick"	"CC"	"sickCC"	-0.697287109929675	-0.575662398280219	0.188237959570489	0.553823059461659	0.661795286180234	0.553823059461659	0.627135787467018	NA	"abundance"	37	37
"PWY-6969: TCA cycle V (2-oxoglutarate synthase)"	"sick"	"CC"	"sickCC"	-0.427133018826871	-0.575662398280219	0.239898958525774	0.55714292669384	0.664645337045839	0.55714292669384	0.628029415134797	NA	"abundance"	37	37
"UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I"	"sick"	"CC"	"sickCC"	-0.466649171501555	-0.575662398280219	0.167753665714879	0.55937987163342	0.666196128528244	0.55937987163342	0.629146626224671	NA	"abundance"	37	37
"PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)"	"sick"	"CC"	"sickCC"	-0.484042859149768	-0.575662398280219	0.133984016792782	0.562792695119449	0.669139809749043	0.562792695119449	0.631578468967381	NA	"abundance"	37	37
"PWY-5022: 4-aminobutanoate degradation V"	"sick"	"CC"	"sickCC"	-0.797606654692598	-0.575662398280219	0.380023178846438	0.568892137256202	0.675262620349181	0.680165991495457	0.732374894893829	NA	"abundance"	37	34
"PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II"	"sick"	"CC"	"sickCC"	-0.485203682539728	0	0.877488789817315	0.580300569907629	0.684235000338852	0.390010137845597	0.516942571160175	NA	"prevalence"	37	11
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II"	"sick"	"CC"	"sickCC"	0.485203682539722	0	0.877488789817317	0.580300569907634	0.684235000338852	0.25574349013101	0.377850996927022	NA	"prevalence"	37	26
"PWY-7992: superpathway of menaquinol-8 biosynthesis III"	"sick"	"CC"	"sickCC"	0.485203682539722	0	0.877488789817317	0.580300569907634	0.684235000338852	0.67049349339555	0.728170353042479	NA	"prevalence"	37	26
"UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II"	"sick"	"CC"	"sickCC"	-0.485203682539728	0	0.877488789817315	0.580300569907629	0.684235000338852	0.467276531160373	0.578982070475541	NA	"prevalence"	37	11
"PWY-7000: kanamycin biosynthesis"	"sick"	"CC"	"sickCC"	0.50606344163793	0	0.93870628175713	0.589812794867875	0.694299498594469	0.107177080362791	0.184725001990476	NA	"prevalence"	37	6
"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I"	"sick"	"CC"	"sickCC"	-0.669813042851657	-0.575662398280219	0.157519577496171	0.596940391914051	0.701528295290728	0.596940391914051	0.665463350809263	NA	"abundance"	37	37
"PWY-922: mevalonate pathway I (eukaryotes and bacteria)"	"sick"	"CC"	"sickCC"	-1.08331219434107	-0.575662398280219	0.95416941182777	0.598690719010099	0.702424259432641	0.838950860991369	0.868176608198035	NA	"abundance"	37	34
"PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)"	"sick"	"CC"	"sickCC"	0.681800503411288	-0.575662398280219	2.34573180321663	0.60627008848009	0.710145029504686	0.432854251085257	0.555450537132147	NA	"abundance"	37	10
"PWY-5676: acetyl-CoA fermentation to butanoate II"	"sick"	"CC"	"sickCC"	-0.279175000114071	-0.575662398280219	0.573905428297093	0.610149896804644	0.71351410629622	0.610149896804644	0.675714249750757	NA	"abundance"	37	37
"LACTOSECAT-PWY: lactose and galactose degradation I"	"sick"	"CC"	"sickCC"	-0.84715457231226	-0.575662398280219	0.530976838009987	0.613968287057481	0.716800413953808	0.613968287057481	0.678455109330477	NA	"abundance"	37	37
"P441-PWY: superpathway of N-acetylneuraminate degradation"	"sick"	"CC"	"sickCC"	-0.714720052339542	-0.575662398280219	0.269426137704253	0.620453272915417	0.719644823887212	0.620453272915417	0.682633775211951	NA	"abundance"	37	37
"PWY-7315: dTDP-N-acetylthomosamine biosynthesis"	"sick"	"CC"	"sickCC"	-0.325160558894541	-0.575662398280219	0.497358539039905	0.619902896068821	0.719644823887212	0.619902896068821	0.682633775211951	NA	"abundance"	37	37
"PWY-7165: L-ascorbate biosynthesis VIII (engineered pathway)"	"sick"	"CC"	"sickCC"	0.393463613006019	0	0.790913233852861	0.6188505163189	0.719644823887212	0.294265131321048	0.41426237779909	NA	"prevalence"	37	22
"PWY-7196: superpathway of pyrimidine ribonucleosides salvage"	"sick"	"CC"	"sickCC"	0.393463613006024	0	0.790913233852861	0.618850516318896	0.719644823887212	0.0855525885717877	0.152664513175805	NA	"prevalence"	37	22
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle"	"sick"	"CC"	"sickCC"	-0.0967751930261986	-0.575662398280219	0.964553504121339	0.624212177836259	0.72282550234785	0.234543988684079	0.355689832689069	NA	"abundance"	37	28
"PWY-7399: methylphosphonate degradation II"	"sick"	"CC"	"sickCC"	-1.09966080028536	-0.575662398280219	1.07640654632994	0.633355006343725	0.732220178065672	0.632089378909173	0.693924209454635	NA	"abundance"	37	17
"PWY-6876: isopropanol biosynthesis (engineered)"	"sick"	"CC"	"sickCC"	-0.891255498501521	-0.575662398280219	0.670209904056594	0.641874643277244	0.73612527990012	0.551563551154428	0.627135787467018	NA	"abundance"	37	32
"PWY-7317: superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis"	"sick"	"CC"	"sickCC"	-1.09766598090303	-0.575662398280219	1.08700837309093	0.656257576697115	0.73612527990012	0.875526529321133	0.902328361851372	NA	"abundance"	37	6
"PWY-7396: butanol and isobutanol biosynthesis (engineered)"	"sick"	"CC"	"sickCC"	-0.0549939236467665	-0.575662398280219	1.0886031584321	0.639029240077251	0.73612527990012	0.30553839151707	0.425060296738623	NA	"abundance"	37	20
"PWY66-367: ketogenesis"	"sick"	"CC"	"sickCC"	-0.940336303854395	-0.575662398280219	0.774323505495285	0.64178243925099	0.73612527990012	0.649335315140096	0.706711927038251	NA	"abundance"	37	32
"REDCITCYC: TCA cycle VI (Helicobacter)"	"sick"	"CC"	"sickCC"	-0.366665491754146	-0.575662398280219	0.442379414481055	0.643506243347559	0.73612527990012	0.643506243347559	0.701880459806733	NA	"abundance"	37	37
"P23-PWY: reductive TCA cycle I"	"sick"	"CC"	"sickCC"	1.32864224201077	0	3.01560186438135	0.659510271865509	0.73612527990012	0.0629145529713766	0.120707614986207	NA	"prevalence"	37	36
"P621-PWY: nylon-6 oligomer degradation"	"sick"	"CC"	"sickCC"	0.5103296442641	0	1.11506868764155	0.647192020103191	0.73612527990012	0.364752182438954	0.496495558306394	NA	"prevalence"	37	31
"PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)"	"sick"	"CC"	"sickCC"	-0.356547099262082	0	0.76002737792311	0.63898099042125	0.73612527990012	0.869665274722778	0.89812058023518	NA	"prevalence"	37	19
"PWY-4984: urea cycle"	"sick"	"CC"	"sickCC"	1.32864224201077	0	3.01560186438135	0.659510271865509	0.73612527990012	0.168041011332549	0.265189721009179	NA	"prevalence"	37	36
